,AutoCorrelation,CfsSubsetEval_DecisionStumpAUC,CfsSubsetEval_DecisionStumpErrRate,CfsSubsetEval_DecisionStumpKappa,CfsSubsetEval_NaiveBayesAUC,CfsSubsetEval_NaiveBayesErrRate,CfsSubsetEval_NaiveBayesKappa,CfsSubsetEval_kNN1NAUC,CfsSubsetEval_kNN1NErrRate,CfsSubsetEval_kNN1NKappa,ClassEntropy,DecisionStumpAUC,DecisionStumpErrRate,DecisionStumpKappa,Dimensionality,EquivalentNumberOfAtts,J48.00001.AUC,J48.00001.ErrRate,J48.00001.Kappa,J48.0001.AUC,J48.0001.ErrRate,J48.0001.Kappa,J48.001.AUC,J48.001.ErrRate,J48.001.Kappa,MajorityClassPercentage,MajorityClassSize,MaxAttributeEntropy,MaxKurtosisOfNumericAtts,MaxMeansOfNumericAtts,MaxMutualInformation,MaxNominalAttDistinctValues,MaxSkewnessOfNumericAtts,MaxStdDevOfNumericAtts,MeanAttributeEntropy,MeanKurtosisOfNumericAtts,MeanMeansOfNumericAtts,MeanMutualInformation,MeanNoiseToSignalRatio,MeanNominalAttDistinctValues,MeanSkewnessOfNumericAtts,MeanStdDevOfNumericAtts,MinAttributeEntropy,MinKurtosisOfNumericAtts,MinMeansOfNumericAtts,MinMutualInformation,MinNominalAttDistinctValues,MinSkewnessOfNumericAtts,MinStdDevOfNumericAtts,MinorityClassPercentage,MinorityClassSize,NaiveBayesAUC,NaiveBayesErrRate,NaiveBayesKappa,NumberOfBinaryFeatures,NumberOfClasses,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfMissingValues,NumberOfNumericFeatures,NumberOfSymbolicFeatures,PercentageOfBinaryFeatures,PercentageOfInstancesWithMissingValues,PercentageOfMissingValues,PercentageOfNumericFeatures,PercentageOfSymbolicFeatures,Quartile1AttributeEntropy,Quartile1KurtosisOfNumericAtts,Quartile1MeansOfNumericAtts,Quartile1MutualInformation,Quartile1SkewnessOfNumericAtts,Quartile1StdDevOfNumericAtts,Quartile2AttributeEntropy,Quartile2KurtosisOfNumericAtts,Quartile2MeansOfNumericAtts,Quartile2MutualInformation,Quartile2SkewnessOfNumericAtts,Quartile2StdDevOfNumericAtts,Quartile3AttributeEntropy,Quartile3KurtosisOfNumericAtts,Quartile3MeansOfNumericAtts,Quartile3MutualInformation,Quartile3SkewnessOfNumericAtts,Quartile3StdDevOfNumericAtts,REPTreeDepth1AUC,REPTreeDepth1ErrRate,REPTreeDepth1Kappa,REPTreeDepth2AUC,REPTreeDepth2ErrRate,REPTreeDepth2Kappa,REPTreeDepth3AUC,REPTreeDepth3ErrRate,REPTreeDepth3Kappa,RandomTreeDepth1AUC,RandomTreeDepth1ErrRate,RandomTreeDepth1Kappa,RandomTreeDepth2AUC,RandomTreeDepth2ErrRate,RandomTreeDepth2Kappa,RandomTreeDepth3AUC,RandomTreeDepth3ErrRate,RandomTreeDepth3Kappa,StdvNominalAttDistinctValues,kNN1NAUC,kNN1NErrRate,kNN1NKappa,id
0,0.9990610328638497,0.9619120657405762,0.05913642052565707,0.8811920214059075,0.9619120657405762,0.05913642052565707,0.8811920214059075,0.9619120657405762,0.05913642052565707,0.8811920214059075,0.9985755386554582,0.6714034536324981,0.33948685857321653,0.3396437687719142,0.011576971214017523,52.14040169716265,0.9960622907889662,0.007822277847309137,0.9843258097219999,0.9960622907889662,0.007822277847309137,0.9843258097219999,0.9960622907889662,0.007822277847309137,0.9843258097219999,52.221526908635795,1669.0,0.9956521852360185,,,0.19826687955488,3.0,,,0.5901482912442314,,,0.01915166562113,29.814462977732955,2.027027027027027,,,0.004094030352641959,,,1.18053e-09,2.0,,,47.778473091364205,1527.0,0.9520419938608541,0.12108886107634544,0.7569708778154078,35.0,2.0,37.0,3196.0,0.0,0.0,0.0,37.0,94.5945945945946,0.0,0.0,0.0,100.0,0.28756000355035294,,,0.000777595577705,,,0.6794996247614244,,,0.00542648921343,,,0.9132329806576945,,,0.0184861208375775,,,0.997615519019934,0.01376720901126408,0.972417266903898,0.997615519019934,0.01376720901126408,0.972417266903898,0.997615519019934,0.01376720901126408,0.972417266903898,0.9451363376145694,0.05444305381727159,0.8908498653739637,0.9451363376145694,0.05444305381727159,0.8908498653739637,0.9451363376145694,0.05444305381727159,0.8908498653739637,0.1643989873053572,0.9728427352982838,0.06914893617021277,0.8609676573571107,3
1,0.9954977488744372,0.9360315277777779,0.1335,0.8516666666666667,0.9360315277777779,0.1335,0.8516666666666667,0.9360315277777779,0.1335,0.8516666666666667,3.321928094887362,0.7207469444444443,0.8065,0.10388888888888889,0.1085,,0.9277102777777778,0.1375,0.8472222222222223,0.9277102777777778,0.1375,0.8472222222222223,0.9277102777777778,0.1375,0.8472222222222223,10.0,200.0,,1.7012862999932459,1141.5704999999996,,10.0,0.8630705307139119,153.51158138902838,,-0.315188200704828,318.2703888888889,,,10.0,0.027560516903782382,49.58131318395632,,-1.3893209589478623,6.7674999999999965,,10.0,-1.0738237890694697,1.9854850353031415,10.0,200.0,0.9919074999999999,0.0765,0.915,0.0,10.0,217.0,2000.0,0.0,0.0,216.0,1.0,0.0,0.0,0.0,99.53917050691244,0.4608294930875576,,-0.6970467475463484,14.118125000000006,,-0.2190263674003187,5.542689317909613,,-0.40269116562873153,146.4797499999999,,-0.014119361298266794,30.290065676946117,,0.01138630535997398,684.5027499999998,,0.36651259782511425,91.59687126428517,0.9486284722222221,0.1575,0.8250000000000001,0.9486284722222221,0.1575,0.8250000000000001,0.9486284722222221,0.1575,0.8250000000000001,0.8927777777777776,0.193,0.7855555555555556,0.8927777777777776,0.193,0.7855555555555556,0.8927777777777776,0.193,0.7855555555555556,0.0,0.9753261111111112,0.044,0.951111111111111,12
2,0.5695695695695696,0.7208285714285714,0.273,0.3056968463886062,0.7208285714285714,0.273,0.3056968463886062,0.7208285714285714,0.273,0.3056968463886062,0.8812908992306927,0.6647619047619048,0.3,0.0,0.021,43.593036016305035,0.6617476190476189,0.279,0.24431202600216673,0.6617476190476189,0.279,0.24431202600216673,0.6617476190476189,0.279,0.24431202600216673,70.0,700.0,2.6666777598518516,4.292590308048501,3271.257999999999,0.09473884155264,10.0,1.9496276798326246,2822.7368759604396,1.433893225502841,0.9242775257981102,476.58385714285697,0.02021632305905615,69.92749860170595,4.0,0.9203791257169068,407.04761882821174,0.2283640258405646,-1.3814485027493755,1.1549999999999998,0.00096366001491,2.0,-0.5313481143125632,0.3620857717531919,30.0,300.0,0.786047619047619,0.248,0.3724696356275304,3.0,2.0,21.0,1000.0,0.0,0.0,7.0,14.0,14.285714285714285,0.0,0.0,33.33333333333333,66.66666666666666,0.9089779148834296,-1.2104731179379757,1.407,0.005310005973835,-0.2725698140337198,0.5776544682460991,1.5321036281187235,0.9197813600546327,2.9730000000000003,0.01275318647802,1.09418417155554,1.1187146743126737,1.8749120301493503,1.6492736936699308,35.54600000000001,0.02650410754481,1.909444721297511,12.058814452756392,0.7002928571428572,0.269,0.22254335260115596,0.7002928571428572,0.269,0.22254335260115596,0.7002928571428572,0.269,0.22254335260115596,0.6580238095238096,0.298,0.2781007751937982,0.6580238095238096,0.298,0.2781007751937982,0.6580238095238096,0.298,0.2781007751937982,2.0380986614602725,0.649047619047619,0.286,0.30447470817120614,31
3,0.2579881656804734,0.8287300415025641,0.3191489361702128,0.5743705558785386,0.8287300415025641,0.3191489361702128,0.5743705558785386,0.8287300415025641,0.3191489361702128,0.5743705558785386,1.9990667655343635,0.6492864709981353,0.5957446808510638,0.2121027335369673,0.022458628841607566,,0.8316733859441372,0.3108747044917258,0.5850953729793031,0.8316733859441372,0.3108747044917258,0.5850953729793031,0.8316733859441372,0.3108747044917258,0.5850953729793031,25.768321513002363,218.0,,58.37545547363169,439.9113475177304,,4.0,6.778393619108969,176.69261361302284,,5.153140516514768,117.6349487785658,,,4.0,1.0415777283622756,22.770839172096306,,-0.9784712963069797,6.377068557919621,,4.0,-0.22634128032982506,2.5921383276847254,23.52245862884161,199.0,0.7665561841837499,0.5449172576832151,0.27869634693062273,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842,,-0.7809324382806175,35.846040189125304,,0.2544045720298823,6.168386543971383,,-0.44165451580509285,87.88356973995272,,0.49824273394603363,8.06136271270135,,0.1641613631458576,178.1838061465721,,0.789303136311914,31.682749869316492,0.8786505597009364,0.31678486997635935,0.5772957352598461,0.8786505597009364,0.31678486997635935,0.5772957352598461,0.8786505597009364,0.31678486997635935,0.5772957352598461,0.790527508168895,0.3132387706855792,0.5820719121901752,0.790527508168895,0.3132387706855792,0.5820719121901752,0.790527508168895,0.3132387706855792,0.5820719121901752,0.0,0.7865899875047911,0.3191489361702128,0.5741729817398842,53
4,0.9990512333965844,0.7072599430889553,0.15647226173541964,0.2604340674054145,0.7072599430889553,0.15647226173541964,0.2604340674054145,0.7072599430889553,0.15647226173541964,0.2604340674054145,0.6211733422333798,0.7123747114018215,0.15457562825983878,0.0,0.010431484115694643,,0.7030784952637211,0.15267899478425795,0.22302666956511774,0.7030784952637211,0.15267899478425795,0.22302666956511774,0.7030784952637211,0.15267899478425795,0.22302666956511774,84.54243717401611,1783.0,,103.07904520134113,5242.386239924155,,2.0,8.789034149895826,17444.98121137856,,31.853391931073038,285.0969166158651,,,2.0,4.203178136828403,915.455014376506,,1.2413950208681674,0.08673779042200101,,2.0,1.1407658504141103,0.17550652636316466,15.457562825983878,326.0,0.7895503283577173,0.17449027975343764,0.3008403119099438,1.0,2.0,22.0,2109.0,0.0,0.0,21.0,1.0,4.545454545454546,0.0,0.0,95.45454545454545,4.545454545454546,,12.284905644252186,1.7170222854433477,,2.869811695669978,3.2305652323985976,,22.422776708097334,7.631673779042244,,3.7371013785570546,7.863645549059788,,36.53033082841476,26.141894262683927,,4.706421340727173,41.92522717121333,0.7649357084117553,0.14414414414414414,0.18493789806892894,0.7649357084117553,0.14414414414414414,0.18493789806892894,0.7649357084117553,0.14414414414414414,0.18493789806892894,0.6404083900780722,0.1763869132290185,0.3113191316041728,0.6404083900780722,0.1763869132290185,0.3113191316041728,0.6404083900780722,0.1763869132290185,0.3113191316041728,0.0,0.7470447488121043,0.1512565196775723,0.3504547881404616,3917
5,0.9651593031860637,,,,,,,,,,,,,,0.00462,,,,,,,,,,,98.22,49110.0,,,,,,,,,,,,,,,,,,,,,,,1.78,890.0,,,,5.0,2.0,231.0,50000.0,50000.0,8024152.0,192.0,39.0,2.1645021645021645,100.0,69.47317748917749,83.11688311688312,16.883116883116884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3945
6,0.634425994553756,0.8818783209106105,0.14370828385406004,0.5636251551185664,0.8818783209106105,0.14370828385406004,0.5636251551185664,0.8818783209106105,0.14370828385406004,0.5636251551185664,0.7938438393644257,0.7595182625190399,0.23928176569346055,0.0,0.00030711273084640267,11.068507517484338,0.8856629671731931,0.13906064452725114,0.5852801575170704,0.8856629671731931,0.13906064452725114,0.5852801575170704,0.8856629671731931,0.13906064452725114,0.5852801575170704,76.07182343065395,37155.0,3.44192266924963,152.69309629815925,189664.13459727284,0.16542318099233,41.0,11.89465899659272,105604.02542315713,1.7809891200338273,30.359637681213712,31819.974765570616,0.0717209468494675,23.832203118732952,11.222222222222221,3.063860808334838,18914.620326608216,0.795215031650176,-0.18426874062378573,10.078088530363212,0.00818704228545,2.0,-0.31652485666094055,2.5709727555918307,23.928176569346054,11687.0,0.8913978617632222,0.16713074812661236,0.4929623256960114,2.0,2.0,15.0,48842.0,3620.0,6465.0,6.0,9.0,13.333333333333334,7.411653904426519,0.8824372466319971,40.0,60.0,0.8343198263526672,0.42324176943424885,31.502211211662093,0.01068033823523,0.09993102873665205,9.936326207089905,1.6008102873649352,4.504453651154136,63.96234797919819,0.0623734340938,0.9982360975676194,208.3575310294492,2.736773252802121,53.18403354052852,48225.334368985714,0.14076964990508,6.4010213924528,31990.020649029368,0.8784273311027897,0.15347446869497564,0.5465099669497687,0.8784273311027897,0.15347446869497564,0.5465099669497687,0.8784273311027897,0.15347446869497564,0.5465099669497687,0.7538927205350257,0.1894476065681176,0.4732340127438301,0.7538927205350257,0.1894476065681176,0.4732340127438301,0.7538927205350257,0.1894476065681176,0.4732340127438301,12.152960316089429,0.7147496645704182,0.2063797551287826,0.4309676913874722,7592
7,0.9506136716860782,0.8472390215872369,0.2846739826371917,0.533380574744546,0.8472390215872369,0.2846739826371917,0.533380574744546,0.8472390215872369,0.2846739826371917,0.533380574744546,1.7386791173104532,0.6010583981120379,0.5124007765760432,0.0,9.466241661101664e-05,80.19423581447141,0.9580245886378657,0.07132038580958741,0.8854280654167541,0.9580245886378657,0.07132038580958741,0.8854280654167541,0.9580245886378657,0.07132038580958741,0.8854280654167541,48.75992234239568,283301.0,0.9924421336026717,5.250295781110344,2959.3653005445526,0.21077809629626,7.0,1.7902497459481983,1559.2548698976725,0.18481067250451763,1.2328951400404695,835.3403748977644,0.021680848999332952,7.524143704437203,2.111111111111111,0.27860589702960326,363.8494479158618,9.813534273364399e-05,-1.2202389425593683,14.103703537971672,2.614886637e-05,2.0,-1.1811466625061917,7.488241814519844,0.4727957426008413,2747.0,0.8301522104410233,0.3456228098559066,0.4666454551419469,44.0,7.0,55.0,581012.0,0.0,0.0,10.0,45.0,80.0,0.0,0.0,18.181818181818183,81.81818181818183,0.02227228791316135,0.20290221077612014,118.50091091061304,0.0018482993109875,-0.878960927989576,25.019590892378254,0.09458927014103063,1.057715637114232,217.73238246370306,0.009901163463945,0.5581535719305951,85.104476315086,0.29293117510780686,1.9231909591586762,2072.755072613315,0.03000040239185,1.1774890630957833,541.0373531330155,0.9662877511940536,0.09357810165710863,0.8494669708401249,0.9662877511940536,0.09357810165710863,0.8494669708401249,0.9662877511940536,0.09357810165710863,0.8494669708401249,0.8958693548884681,0.1281057878322651,0.7942458973612937,0.8958693548884681,0.1281057878322651,0.7942458973612937,0.8958693548884681,0.1281057878322651,0.7942458973612937,0.7453559924999299,0.9460490848781548,0.06699861620758263,0.8924512024868992,7593
8,0.5918933925596891,0.8550177462963318,0.1815321983715766,0.5579430305860378,0.8550177462963318,0.1815321983715766,0.5579430305860378,0.8550177462963318,0.1815321983715766,0.5579430305860378,0.8731822577241406,0.7404866739285669,0.24740932642487046,0.4488154160690855,0.0011102886750555144,,0.8678687005272036,0.16894892672094744,0.5893493980716988,0.8678687005272036,0.16894892672094744,0.5893493980716988,0.8678687005272036,0.16894892672094744,0.5893493980716988,70.65136935603256,3818.0,,1.7651174033134938,6.1065877123851385e-09,,2.0,1.482393052784835,1.0000000160707985,,0.33974898860956887,-1.2287194680574282e-08,,,2.0,0.7794652586095029,1.000000004616722,,-0.8572834809909309,-6.698741675291565e-08,,2.0,0.2094948505005711,0.9999999984765442,29.348630643967432,1586.0,0.8173487304115306,0.24037749814951886,0.46338464605596114,1.0,2.0,6.0,5404.0,0.0,0.0,5.0,1.0,16.666666666666664,0.0,0.0,83.33333333333334,16.666666666666664,,-0.6590595801379302,-3.821243527730011e-08,,0.34288338170102217,0.9999999997309185,,-0.3066496518690336,3.3308660617082098e-09,,0.4842310006900062,1.000000003087631,,1.6617568775963694,5.829015545010302e-09,,1.363664264477732,1.000000010267071,0.8756328290298097,0.1659881569207994,0.5893753379948957,0.8756328290298097,0.1659881569207994,0.5893753379948957,0.8756328290298097,0.1659881569207994,0.5893753379948957,0.8065602505421655,0.15562546262028126,0.6203230053600308,0.8065602505421655,0.15562546262028126,0.6203230053600308,0.8065602505421655,0.15562546262028126,0.6203230053600308,0.0,0.8367145868412517,0.12675795706883788,0.6877227093332758,9952
9,0.9483228876508821,0.9686367703338319,0.05788481067749891,0.8575950374790288,0.9686367703338319,0.05788481067749891,0.8575950374790288,0.9686367703338319,0.05788481067749891,0.8575950374790288,0.8629999927875766,0.8367482155028956,0.14730886406499347,0.6512605890732787,0.003452778180763093,15.433382768601568,0.9465943360013134,0.05083417960249528,0.8752346230894502,0.9465943360013134,0.05083417960249528,0.8752346230894502,0.9465943360013134,0.05083417960249528,0.8752346230894502,71.43769041056144,24621.0,1.3684010617449387,4303.667763112215,0.9997583802118093,0.26071664300521,3.0,1.9602707656337477,0.4243820046715209,0.8436001792728078,306.44111775886785,0.793446450379068,0.055917746985664485,14.086447948074158,2.9,-6.856689216231444,0.17822321113432163,0.19985561336571578,-1.8414569295670808,0.3961681075874099,0.00070562141346,2.0,-65.61537184944294,0.015233850268560657,28.562309589438563,9844.0,0.9049229436282791,0.16494994922385028,0.5807524985587811,3.0,2.0,119.0,34465.0,0.0,0.0,89.0,30.0,2.5210084033613445,0.0,0.0,74.78991596638656,25.210084033613445,0.4286572966410164,0.9541178003586388,0.6643064992165901,0.0140682485819,-4.389057157328727,0.10860607736460212,0.9490127634484513,9.352204078698087,0.8096890143914115,0.03711930224461,-2.50411710865708,0.180800060227093,1.1435482253182636,27.39189390135551,0.9260137453648601,0.08081940797388,-0.8289415958475714,0.2340242351415639,0.9745841594905463,0.05266212099231104,0.8705624480207013,0.9745841594905463,0.05266212099231104,0.8705624480207013,0.9745841594905463,0.05266212099231104,0.8705624480207013,0.9273790728393275,0.06038009574931089,0.8524138497217182,0.9273790728393275,0.06038009574931089,0.8524138497217182,0.9273790728393275,0.06038009574931089,0.8524138497217182,0.30512857662936466,0.9394679270285271,0.052081822138401276,0.8725266430348593,9977
